id,sec,nsec,x,y,z,battery_level
1,8,710000000,-0.00073085531188925193,0.0059756535458280902,0.037719012049009445,0.0
1,8.0,9915000000.0,-0.000723729172059388,0.0059663444715084306,0.037724337339978355,0.0
1,9,120000000,-0.00071795816002727636,0.005958783020687277,0.037728672846779769,0.0
1,9,325000000,-0.00071320333834337961,0.0059525278958432746,0.037732262477300473,0.0
1,9,530000000,-0.00070931182249608753,0.0059473875129832932,0.037735221235957336,0.0
1,9,735000000,-0.0007061515294664283,0.0059431879943225565,0.037737642926619477,0.0
1,9.0,9940000000.0,-0.00070353767119004566,0.0059396949614039648,0.037739665030173862,0.0
1,10,145000000,-0.00070144904656565686,0.0059368782922535517,0.037741301122566753,0.0
1,10,350000000,-0.00069972329858631699,0.0059345303291866488,0.0377426710847725,0.0
1,10,555000000,-0.00069833497158657454,0.0059326189310292847,0.037743793898914857,0.0
1,10,760000000,-0.000697207403742293,0.0059310438323978221,0.037744724729899294,0.0
1,10.0,9965000000.0,-0.00069629442900210052,0.0059297466350751848,0.03774549819870078,0.0
1,11,165000000,-0.00069558477043622031,0.0059287147580011643,0.037746119347026721,0.0
1,11,370000000,-0.00069499273372722738,0.005927832733170311,0.037746656604796286,0.0
1,11,575000000,-0.00069453385781792932,0.0059271227690951495,0.037747095550873744,0.0
1,11,780000000,-0.00069416687767948787,0.005926532075061549,0.037747466679753636,0.0
1,11.0,9985000000.0,-0.00069388533274528834,0.0059260523327216803,0.037747774818085472,0.0
1,12,190000000,-0.00069366976455414303,0.0059256581812719734,0.037748033999167735,0.0
1,12,395000000,-0.00069350839969201908,0.0059253347098117059,0.037748253030442769,0.0
1,12,600000000,-0.00069339436735365743,0.00592507279217948,0.037748436780396695,0.0
1,12.0,9805000000.0,-0.00069331489487812527,0.0059248561203977309,0.037748594738415561,0.0
1,13,10000000,-0.00069326840023599618,0.0059246826262903517,0.037748728008020364,0.0
1,13,215000000,-0.00069324514535148052,0.0059245396547946399,0.037748843705375068,0.0
1,13,415000000,-0.0006932428367532375,0.00592442699403043,0.037748941240876577,0.0
1,13,620000000,-0.00069325664674083271,0.0059243330910759076,0.037749028749993759,0.0
1,13.0,9825000000.0,-0.00069328400916610436,0.0059242571501017674,0.037749105932649275,0.0
1,14,30000000,-0.0006933230764932845,0.0059241967916196601,0.037749174028060148,0.0
1,14,235000000,-0.00069337043172544512,0.00592414792948435,0.037749235451182923,0.0
1,14,440000000,-0.00069342591948921991,0.005924110048853703,0.037749290483331248,0.0
1,14,645000000,-0.00069348705223008843,0.0059240799107151011,0.037749340935653741,0.0
1,14.0,9850000000.0,-0.00069355316176374895,0.0059240567452929658,0.03774938725015816,0.0
1,15,55000000,-0.0006936231192728057,0.0059240391673019291,0.037749430223302585,0.0
1,15,260000000,-0.00069369605829482084,0.0059240260058718783,0.037749470514695384,0.0
1,15,465000000,-0.00069377165573617991,0.0059240167781004771,0.037749508362617389,0.0
1,15,665000000,-0.00069384712564864127,0.0059240105320628794,0.037749543572471712,0.0
1,15.0,9865000000.0,-0.00069392422800788683,0.0059240069424122853,0.037749577126045861,0.0
1,16,70000000,-0.00069400432618170254,0.0059240050004011561,0.037749610270722773,0.0
1,16,275000000,-0.00069408545019627977,0.0059240050858388382,0.037749642238602769,0.0
1,16,480000000,-0.00069416725294589902,0.0059240064148215147,0.037749673261540398,0.0
1,16,685000000,-0.00069424943900665728,0.0059240088434263502,0.03774970348531536,0.0
1,16.0,9890000000.0,-0.00069433203887098746,0.0059240124054480685,0.03774973299082536,0.0
1,17,95000000,-0.00069441496220345566,0.0059240166340279333,0.037749761935078702,0.0
1,17,300000000,-0.00069449787902651139,0.0059240214186089329,0.0377497903369544,0.0
1,17,505000000,-0.00069458078098673132,0.0059240267849344896,0.037749818314366357,0.0
1,17,705000000,-0.00069466165506335768,0.0059240323799476316,0.03774984522727174,0.0
1,17.0,9910000000.0,-0.00069474419315306783,0.0059240385133487805,0.03774987247567263,0.0
1,18,115000000,-0.0006948265164666449,0.0059240446874917743,0.037749899421019188,0.0
1,18,320000000,-0.00069490862927211591,0.0059240512459645938,0.037749926084410967,0.0
1,18,525000000,-0.00069499057675422168,0.0059240579392551406,0.037749952506307013,0.0
1,18,730000000,-0.00069507215208958911,0.0059240647930584771,0.037749978692021485,0.0
1,18.0,9935000000.0,-0.00069515366984624466,0.0059240717779719398,0.03775000467206175,0.0
1,19,140000000,-0.00069523479963378636,0.0059240788870224366,0.037750030454380364,0.0
1,19,345000000,-0.00069531551202268343,0.0059240856781213472,0.037750056052763922,0.0
1,19,550000000,-0.00069539619256914448,0.0059240924067408456,0.037750081478743126,0.0
1,19,755000000,-0.0006954763174752555,0.0059240991576087042,0.037750106736903967,0.0
1,19.0,9955000000.0,-0.00069555401388178139,0.0059241057358282029,0.03775013122845234,0.0
1,20,160000000,-0.00069563363363049277,0.0059241124945392278,0.037750156179362629,0.0
1,20,365000000,-0.00069571255200356441,0.0059241192550784673,0.037750180983727392,0.0
1,20,570000000,-0.00069579118855688752,0.0059241260206209356,0.037750205644056636,0.0
1,20,775000000,-0.00069586950873087362,0.0059241329268568512,0.037750230164341508,0.0
1,20.0,9980000000.0,-0.00069594709530460875,0.0059241398788397832,0.037750254547996492,0.0
1,21,185000000,-0.00069602456616171013,0.0059241468447181148,0.037750278796667446,0.0
1,21,390000000,-0.00069610177880080702,0.005924153809308128,0.037750302913734921,0.0
1,21,595000000,-0.00069617826778471529,0.0059241607862994834,0.037750326900205723,0.0
1,21.0,9800000000.0,-0.0006962547499971308,0.0059241677764010989,0.037750350758473043,0.0
1,22,5000000,-0.00069633067508318184,0.0059241746698038547,0.037750374489782204,0.0
1,22,205000000,-0.00069640448042541687,0.0059241813133459591,0.037750397521234907,0.0
1,22,410000000,-0.00069647941159541396,0.005924188143848476,0.037750421005774824,0.0
1,22,615000000,-0.00069655432647452585,0.0059241949773284289,0.037750444366954371,0.0
1,22.0,9820000000.0,-0.00069662868430808462,0.005924201803027598,0.037750467606092415,0.0
1,23,25000000,-0.00069670280276881464,0.0059242086678933884,0.037750490723901527,0.0
1,23,230000000,-0.00069677645040240621,0.0059242155083862385,0.03775051372144609,0.0
1,23,435000000,-0.00069684950497994461,0.0059242223439942869,0.037750536599494268,0.0
1,23,640000000,-0.00069692250188970329,0.0059242291874124237,0.037750559358841827,0.0
1,23.0,9845000000.0,-0.00069699477477277473,0.0059242360434341992,0.037750582000300167,0.0
1,24,50000000,-0.00069706701731951767,0.0059242428951985036,0.03775060452451668,0.0
1,24,255000000,-0.00069713898115471762,0.0059242497498300838,0.037750626932279985,0.0
1,24,455000000,-0.00069720866882552724,0.0059242562849766908,0.03775064868188191,0.0
1,24,660000000,-0.00069727978725455048,0.0059242629231554779,0.03775067086149065,0.0
1,24.0,9865000000.0,-0.00069735043495442459,0.0059242694704821665,0.037750692926590279,0.0
1,25,70000000,-0.00069742092162651331,0.0059242759076105593,0.037750714877817233,0.0
1,25,275000000,-0.0006974909699489489,0.0059242823761963834,0.037750736715808191,0.0
1,25,480000000,-0.00069756038941626167,0.0059242888306407027,0.037750758441159639,0.0
1,25,685000000,-0.00069762970883415236,0.0059242952924594651,0.037750780054496336,0.0
1,25.0,9890000000.0,-0.00069769839926549031,0.0059243017537171701,0.037750801556405048,0.0
1,26,95000000,-0.00069776696949420188,0.0059243082203110234,0.037750822947483366,0.0
1,26,300000000,-0.00069783495446097991,0.0059243146926489737,0.037750844228316795,0.0
1,26,505000000,-0.0006979028932495437,0.0059243211644467988,0.037750865399481928,0.0
1,26,705000000,-0.00069796872569926618,0.0059243275094010076,0.037750885949143151,0.0
1,26.0,9910000000.0,-0.00069803572959369986,0.0059243339951332375,0.037750906905337278,0.0
1,27,115000000,-0.00069810250784260654,0.005924340499841192,0.037750927753564846,0.0
1,27,320000000,-0.00069816881705989759,0.0059243469985720276,0.037750948494385671,0.0
1,27,525000000,-0.00069823489659146052,0.0059243534463713507,0.037750969128358756,0.0
1,27,730000000,-0.00069830048487511966,0.0059243597319139979,0.037750989656039069,0.0
1,27.0,9935000000.0,-0.00069836588219717897,0.0059243659801904471,0.037751010077976578,0.0
1,28,140000000,-0.00069843106962981375,0.0059243720249855724,0.037751030394719928,0.0
1,28,345000000,-0.00069849595944503084,0.0059243779175397427,0.037751050606812532,0.0
1,28,550000000,-0.0006985605432157998,0.0059243838137700991,0.03775107071479665,0.0
1,28,755000000,-0.00069862460614041695,0.0059243897267726971,0.037751090719209665,0.0
1,28.0,9955000000.0,-0.00069868675250599492,0.0059243954943243833,0.037751110136409451,0.0
1,29,160000000,-0.00069875033893662642,0.0059244014051087817,0.037751129937776934,0.0
1,29,365000000,-0.00069881339369658386,0.0059244073346403263,0.037751149637157207,0.0
1,29,570000000,-0.00069887613321683315,0.0059244132633471365,0.03775116923507682,0.0
1,29,775000000,-0.00069893875266806207,0.0059244191955103061,0.037751188732059078,0.0
1,29.0,9980000000.0,-0.00088069516435263482,0.0056729616153579363,0.037706689101312293,0.0
1,30,185000000,-0.0028537733410888646,0.0051542220845754699,0.037232412065895046,0.0
1,30,390000000,-0.011657492051543346,0.0054023558383888481,0.035268484493190005,0.0
1,30,595000000,-0.011356167001867668,0.0016315914506971575,0.034174338015855767,0.0
1,30.0,9800000000.0,-0.011724125995638528,-0.0015517235393126369,0.030559755489221456,0.0
1,31,5000000,-0.012102951669273932,-0.0039139707207797901,0.025304874414554219,0.0
1,31,205000000,-0.012091165962182748,-0.0067864054815768944,0.023123711091113736,0.0
1,31,410000000,-0.01181032956273915,-0.0069481719789472587,0.023142617652879366,0.0
1,31,615000000,-0.011284479252079019,-0.0054665113531657981,0.024543829464262115,0.0
1,31.0,9820000000.0,-0.011661957790132058,-0.0042424085204464789,0.025972898358067875,0.0
1,32,25000000,-0.012563555445402004,-0.0031819194623455148,0.027274623632126922,0.0
1,32,230000000,-0.013260272917718563,-0.0024273904978437842,0.028366972223301905,0.0
1,32,430000000,-0.013476312768600666,-0.0021943210984997174,0.029350740160507587,0.0
1,32,635000000,-0.013663323029029683,-0.0020178038308393156,0.030137350926578065,0.0
1,32.0,9840000000.0,-0.01818157421829672,0.0086518030064789316,0.032796389170592015,0.0
1,33,40000000,-0.021820558912505294,0.023871871569716294,0.037604622087933449,0.0
1,33,245000000,-0.024906646258317688,0.038471938287317958,0.033619472324701354,0.0
1,33,445000000,-0.026644343138671926,0.045847874230749396,0.031672401624885785,0.0
1,33,650000000,-0.026842209020449464,0.046268768325884703,0.032438475049664774,0.0
1,33.0,9855000000.0,-0.025503281461801808,0.038902794611012495,0.035508994927306095,0.0
1,34,55000000,-0.024392205252078886,0.040309603871334268,0.039710519453884839,0.0
1,34,260000000,-0.025721816710621206,0.045754021368467963,0.039613530822984536,0.0
1,34,465000000,-0.025785122787946545,0.052717606606683912,0.037097673906451752,0.0
1,34,665000000,-0.025594263863130941,0.056055964903730625,0.03322268527632817,0.0
1,34.0,9870000000.0,-0.025484261838700263,0.054692853191473885,0.033199375145992534,0.0
1,35,70000000,-0.024593442916447293,0.048824327116194673,0.0361320973683237,0.0
1,35,275000000,-0.023994074129551367,0.045508803756206383,0.04021798974070067,0.0
1,35,480000000,-0.025909726683789446,0.05262669646051428,0.039310680871718483,0.0
1,35,680000000,-0.024635549606063428,0.062133213486285699,0.039095540621825985,0.0
1,35.0,9885000000.0,-0.025344039266559818,0.066674925699207369,0.03488433384179046,0.0
1,36,90000000,-0.024342212466383475,0.06788404706054732,0.033919879618785793,0.0
1,36,290000000,-0.023633775565691111,0.06458342730363191,0.037661321889019543,0.0
1,36,495000000,-0.02308383066090805,0.063409916046038073,0.040991015950071492,0.0
1,36,695000000,-0.02380582760040913,0.069170539226736383,0.040910812008833689,0.0
1,36.0,9900000000.0,-0.023906324496852906,0.079150682722590751,0.04057899278988715,0.0
1,37,105000000,-0.024378472217296065,0.08459447286769077,0.037939053553986489,0.0
1,37,305000000,-0.025133691177430063,0.087077873490701105,0.035813416594876676,0.0
1,37,510000000,-0.02279944550321784,0.083767201902586047,0.038331428886988414,0.0
1,37,715000000,-0.022900232880387689,0.083405989963734259,0.040011595049405789,0.0
1,37.0,9915000000.0,-0.021656905550280367,0.081383906111785823,0.040909059761135694,0.0
1,38,120000000,-0.023111728747956278,0.091784451981726509,0.040806229693421049,0.0
1,38,320000000,-0.024962961376151706,0.09662803768695892,0.037297388880252164,0.0
1,38,525000000,-0.025329854139654294,0.098648918239717429,0.036348144274495439,0.0
1,38,730000000,-0.023230796621494486,0.097024536258417851,0.038518436255784175,0.0
1,38.0,9930000000.0,-0.022860423915928834,0.095601447265768566,0.037938183175845554,0.0
1,39,135000000,-0.024830414804065656,0.099573089624741706,0.037646501708025429,0.0
1,39,340000000,-0.025878400688186171,0.10838324266165461,0.038367867882000348,0.0
1,39,540000000,-0.026257934809108114,0.11264457705203455,0.03752035530859732,0.0
1,39,745000000,-0.026042918395985794,0.1136033887424821,0.037352073443087559,0.0
1,39.0,9945000000.0,-0.023766926300658291,0.11335346894909805,0.039118632390803543,0.0
1,40,150000000,-0.024831105101029833,0.11265127762506019,0.036516353771028194,0.0
1,40,355000000,-0.025524634396633331,0.11197067830417953,0.035881514473701512,0.0
1,40,555000000,-0.027100906803681608,0.11888172281779215,0.037148094764915721,0.0
1,40,760000000,-0.026815480729395786,0.12288103570501525,0.038811867657533382,0.0
1,40.0,9965000000.0,-0.027015940928370636,0.12363615337434293,0.038573634381405646,0.0
1,41,165000000,-0.024806770416149305,0.12322889631960261,0.039526179309435729,0.0
1,41,370000000,-0.025228752410046303,0.12203823401451647,0.03576280647190961,0.0
1,41,570000000,-0.025323372150275462,0.12166726636410574,0.034488674069334452,0.0
1,41,775000000,-0.025754649051591298,0.12422139733644032,0.037028501196404079,0.0
1,41.0,9980000000.0,-0.027628220500944174,0.13054946363402883,0.039388551200079988,0.0
1,42,180000000,-0.028707839666461881,0.13252034740533464,0.039951496832078902,0.0
1,42,385000000,-0.027571720799947033,0.13310204792530309,0.039112030546967602,0.0
1,42,590000000,-0.027178634183069143,0.13211256350693779,0.035107382715753602,0.0
1,42,790000000,-0.025626432827758807,0.13068438671664354,0.033786777495446667,0.0
1,42.0,9995000000.0,-0.022852814634021126,0.12736807051387924,0.037531379806536445,0.0
1,43,195000000,-0.026051056658633946,0.13454467446068857,0.041168134904187206,0.0
1,43,400000000,-0.026295875305053555,0.13750895940139227,0.043607447678369014,0.0
1,43,605000000,-0.026705143670663154,0.13897416374506225,0.040555833638603225,0.0
1,43.0,9805000000.0,-0.027311417859787194,0.13922447267890403,0.036118570080154823,0.0
1,44,10000000,-0.025931626862522174,0.13794591064440234,0.033828092937168673,0.0
1,44,215000000,-0.022354022999385863,0.13442600921349609,0.03807684734468042,0.0
1,44,415000000,-0.025065809228536771,0.13602443679645837,0.041989382717341803,0.0
1,44,620000000,-0.02675252378623779,0.13840022480306344,0.045090643608194127,0.0
1,44.0,9820000000.0,-0.027783050296439855,0.14011560686883029,0.04113009968633291,0.0
1,45,25000000,-0.028647806031759093,0.14106963024837524,0.036304478997171749,0.0
1,45,230000000,-0.027609507460304293,0.13989375297953366,0.034875019258197949,0.0
1,45,430000000,-0.022424949111325948,0.13557603370239943,0.038151880117707607,0.0
1,45,635000000,-0.020289051969615387,0.13352724967941365,0.042002190648575459,0.0
1,45.0,9840000000.0,-0.023565810148233116,0.13721433807560826,0.044742520381236391,0.0
1,46,40000000,-0.026440191486979646,0.14038968093468671,0.041225848679506578,0.0
1,46,245000000,-0.027453261121683979,0.14158512539262438,0.036360821644438213,0.0
1,46,445000000,-0.027819407531902172,0.14129000288470811,0.033634181887549006,0.0
1,46,650000000,-0.027596473187108873,0.14061904156904467,0.037134902219899339,0.0
1,46.0,9855000000.0,-0.027529458856410369,0.1397284204488877,0.041631303413588942,0.0
1,47,55000000,-0.031699728885728064,0.14389182094035596,0.043572730252256255,0.0
1,47,260000000,-0.036023064482995262,0.15178370016581499,0.042461246977421416,0.0
1,47,465000000,-0.040247658137254574,0.15533857739571405,0.037061836870820666,0.0
1,47,665000000,-0.042210923226713777,0.15739765550771298,0.033595210788429877,0.0
1,47.0,9870000000.0,-0.040555131404570982,0.15670506299215997,0.036781935197768303,0.0
1,48,70000000,-0.040351935604231337,0.15597715702234516,0.041231065857022228,0.0
1,48,275000000,-0.044794083762195236,0.16077901397763328,0.042741389567904013,0.0
1,48,480000000,-0.050934494500465118,0.16738455605209024,0.040508363157187692,0.0
1,48,680000000,-0.055534248675594165,0.17023281186672401,0.035810256536584657,0.0
1,48.0,9885000000.0,-0.057091124390223603,0.17238380029764047,0.033543271462931352,0.0
1,49,90000000,-0.054638888760157905,0.17187287165388526,0.036181095950161613,0.0
1,49,290000000,-0.051534097001281282,0.17000614368180733,0.04034063066678447,0.0
1,49,495000000,-0.056891184245671578,0.17276607061317903,0.039978233783045311,0.0
1,49,695000000,-0.061983189991671586,0.17808761290557429,0.039549001221290965,0.0
1,49.0,9900000000.0,-0.065601890342535343,0.17999229023738533,0.035661750701631967,0.0
1,50,105000000,-0.066486513085852045,0.18194594295857211,0.033902339186429195,0.0
1,50,305000000,-0.064306175420838843,0.18257674416459316,0.036593099518750061,0.0
1,50,510000000,-0.057746583915034136,0.18010333478713741,0.039751662719690176,0.0
1,50,715000000,-0.056679886186263698,0.17904466826060994,0.038127184701702142,0.0
1,50.0,9915000000.0,-0.061881056974452307,0.18406534090021054,0.038276491573019371,0.0
1,51,120000000,-0.065123436327480966,0.18657908151399599,0.036557468461436447,0.0
1,51,320000000,-0.066408541750554342,0.18859651778569361,0.034757475929571117,0.0
1,51,525000000,-0.063824551317125916,0.18998847662694129,0.037415991679995306,0.0
1,51,730000000,-0.059135044024413649,0.18814759169553211,0.038403986755750782,0.0
1,51.0,9930000000.0,-0.054911239676741504,0.18567595809924103,0.036792712858174911,0.0
1,52,135000000,-0.060511977144832522,0.19048804946108416,0.037389092243178268,0.0
1,52,340000000,-0.063718350557876197,0.19360903431213194,0.037847875812684492,0.0
1,52,540000000,-0.065398683077633885,0.1955705898196011,0.036250200494536082,0.0
1,52,745000000,-0.062193198539128657,0.19662370078237662,0.038521151593529222,0.0
1,52.0,9945000000.0,-0.057741796798166177,0.19458952456009349,0.03750800893182582,0.0
1,53,150000000,-0.053142091065640662,0.19219907330924432,0.035593311266238527,0.0
1,53,355000000,-0.055804604440384646,0.19485198092610631,0.037246505620698193,0.0
1,53,555000000,-0.060980946757327334,0.19936278806824601,0.038587106664280786,0.0
1,53,760000000,-0.063701287863352912,0.2019894937177325,0.038267161040833664,0.0
1,53.0,9965000000.0,-0.061347465744708188,0.20362775597263416,0.039690000406649641,0.0
1,54,165000000,-0.057393452245863119,0.20192371648966301,0.036932074026931425,0.0
1,54,370000000,-0.052929154924409257,0.19970364738804031,0.034444743854123556,0.0
1,54,570000000,-0.050294338627826417,0.19853227582652214,0.036560546055525563,0.0
1,54,775000000,-0.057077889354873318,0.20437321846839554,0.038546806196113004,0.0
1,54.0,9980000000.0,-0.060415502556796154,0.207834223964494,0.040310991986594727,0.0
1,55,180000000,-0.059105657000936937,0.20953317311244449,0.040856487202498473,0.0
1,55,385000000,-0.059594405495887855,0.20940913858607951,0.036355368391370345,0.0
1,55,590000000,-0.055481511813230792,0.20714315638798103,0.033878881289541425,0.0
1,55,790000000,-0.050251928415515221,0.20454491046973944,0.035305737289535698,0.0
1,55.0,9995000000.0,-0.054792396339960664,0.2086924049147533,0.038225967246105198,0.0
1,56,195000000,-0.05891639970159316,0.2130790228362511,0.041644986817128526,0.0
1,56,400000000,-0.06036315341506087,0.21516960340859095,0.040505539514741062,0.0
1,56,605000000,-0.060515077588230597,0.21553614986375119,0.035749652813797279,0.0
1,56.0,9805000000.0,-0.059215206531848585,0.2137859065548828,0.033647552854237407,0.0
1,57,10000000,-0.054429282196130212,0.21152218331931108,0.03381479891088171,0.0
1,57,215000000,-0.053051732386268785,0.21176203604663163,0.037997272863923584,0.0
1,57,415000000,-0.05845690793824819,0.21678798371450242,0.041517369178348418,0.0
1,57,620000000,-0.063678443132456519,0.22044517077986239,0.040389860586317425,0.0
1,57.0,9820000000.0,-0.06442183244234094,0.22096858265719657,0.035764182600358657,0.0
1,58,25000000,-0.063527813442441905,0.2200729941326251,0.033379877185939356,0.0
1,58,230000000,-0.059676103817927331,0.21717290356894975,0.035496346712413737,0.0
1,58,430000000,-0.051419928865627657,0.213499840234913,0.040318435618922427,0.0
1,58,635000000,-0.057251584124206063,0.21868507137625684,0.043311530897159951,0.0
1,58.0,9840000000.0,-0.063946568376495885,0.22195552043683761,0.039852966160761026,0.0
1,59,40000000,-0.067531225106860382,0.22359500788440884,0.035035980546447777,0.0
1,59,245000000,-0.06704978696962817,0.22350283986877909,0.033024115576105004,0.0
1,59,445000000,-0.061466526870660537,0.22181350346597609,0.033928554386377735,0.0
1,59,650000000,-0.054348969830732542,0.21974066005703005,0.038544918850178439,0.0
1,59.0,9855000000.0,-0.054876948705836266,0.22118038254906561,0.04246522273499187,0.0
1,60,55000000,-0.056609417268667972,0.22347315113987493,0.043681563870512564,0.0
1,60,260000000,-0.045102863763388235,0.21913186930781239,0.047222795936973365,0.0
1,60,465000000,-0.037811603233165694,0.21739593616597822,0.046942503173293293,0.0
1,60,665000000,-0.032589662116484661,0.21623914801217953,0.042556518156377295,0.0
1,60.0,9870000000.0,-0.035539409857989736,0.21839788391351989,0.038856036401458578,0.0
1,61,70000000,-0.039658425839906086,0.21956803710791889,0.039759347921587286,0.0
1,61,275000000,-0.038981864442915765,0.21660915020025437,0.042053906004290278,0.0
1,61,480000000,-0.030537423907956655,0.23064395916163344,0.038697161765908435,0.0
1,61,680000000,-0.021381594098798369,0.24548754136492185,0.034172669308253564,0.0
1,61.0,9885000000.0,-0.016636183160406937,0.25270906884172656,0.031940166132415043,0.0
1,62,90000000,-0.019337702698364444,0.24687174815374649,0.03748986613195629,0.0
1,62,290000000,-0.021978603957109582,0.2415334910084041,0.041845934599079135,0.0
1,62,495000000,-0.020109904582249771,0.24004617414504573,0.038569740020866113,0.0
1,62,695000000,-0.014231896100931139,0.25191567666529319,0.032565032384066869,0.0
1,62.0,9900000000.0,-0.01012963792309526,0.25893287765686962,0.030971426851460603,0.0
1,63,105000000,-0.0066678269155830642,0.2627305088904649,0.032204548262613174,0.0
1,63,305000000,0.0014373045259557106,0.26361638074432375,0.037291928296564081,0.0
1,63,510000000,0.010979242047880679,0.26523380583246137,0.042110031529621055,0.0
1,63,715000000,0.018257720719084589,0.2661338972150441,0.043866537624155766,0.0
1,63.0,9920000000.0,0.023137135390359907,0.26621634235875002,0.043128976039017601,0.0
1,64,125000000,0.026495687582150006,0.26615183093052369,0.042681973124585257,0.0
1,64,325000000,0.028729193826105382,0.26592116460846577,0.042440045123017051,0.0
1,64,530000000,0.031643101121215954,0.26598502277819824,0.044548849905010762,0.0
1,64,730000000,0.035029264043218385,0.26631863708247744,0.047437690546331096,0.0
1,64.0,9935000000.0,0.037839710425549691,0.26649145925676149,0.049645183483259636,0.0
1,65,140000000,0.039952230144399282,0.26646872853238052,0.051243190903737669,0.0
1,65,340000000,0.041360116490892676,0.26634268139295852,0.052189076980428108,0.0
1,65,545000000,0.040925949391196356,0.26630319044160633,0.050779215604874313,0.0
1,65,750000000,0.040646925976755732,0.26612896815737846,0.049506940492210952,0.0
1,65.0,9950000000.0,0.040372316428772675,0.26589788930978214,0.0484158689611148,0.0
1,66,155000000,0.042194518090616015,0.2664176883082961,0.050357742914070643,0.0
1,66,355000000,0.043571748221203459,0.26678322704200358,0.051778885018295515,0.0
1,66,560000000,0.043668550092881446,0.26679451759086048,0.051737491155972717,0.0
1,66,765000000,0.044680206973176192,0.26678210842821698,0.0528530200493127,0.0
1,66.0,9965000000.0,0.045302091873025654,0.26672286309508192,0.053660255934182235,0.0
1,67,170000000,0.044185127723230272,0.26668431066273657,0.052661370410660838,0.0
1,67,375000000,0.042923275638631686,0.26657531305148152,0.051228228974177864,0.0
1,67,575000000,0.042059656714493417,0.2664227367506169,0.049959543278527051,0.0
1,67,780000000,0.041284246346985867,0.26623424867715983,0.048799495052177108,0.0
